"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-118.08,33.97,36,1678,323,1380,352,3.5481,163300,"<1H OCEAN"
-121.63,39.14,39,1874,411,822,377,2.5038,68300,"INLAND"
-122.5,37.76,46,1491,285,841,306,4.5329,278800,"NEAR OCEAN"
-122.17,37.74,43,818,193,494,179,2.4776,101600,"NEAR BAY"
-124.17,40.8,52,661,316,392,244,0.957,60000,"NEAR OCEAN"
-120.44,34.96,34,1248,284,986,272,2.9167,104200,"<1H OCEAN"
-119.53,34.38,22,2323,727,1301,478,2.7864,3e+05,"NEAR OCEAN"
-122.27,38.04,47,1685,405,835,372,2.3103,134500,"NEAR BAY"
-118.29,33.98,48,1124,231,783,223,3.4444,93100,"<1H OCEAN"
-118.1,33.82,36,2422,420,1193,421,4.8462,225700,"<1H OCEAN"
-121.47,38.57,50,3233,968,1223,837,1.2041,168100,"INLAND"
-121.27,37.82,26,1170,238,830,216,2.6458,127500,"INLAND"
-118.39,33.89,38,1851,332,750,314,7.3356,422700,"<1H OCEAN"
-118.15,33.91,35,574,116,610,147,3.3182,133300,"<1H OCEAN"
-122.78,38.37,21,795,163,414,162,3.7991,175000,"<1H OCEAN"
-122.66,40.52,13,3013,486,1361,515,4.5357,171200,"INLAND"
-122.79,38.42,9,4967,885,2581,915,5.038,185600,"<1H OCEAN"
-121.53,38.57,34,3395,592,1518,627,4.0833,118500,"INLAND"
-117.53,33.97,29,1430,273,872,283,4.0833,141000,"INLAND"
-117.81,33.69,5,1256,256,880,288,2.4233,450000,"<1H OCEAN"
-118.18,33.87,44,1832,401,1056,405,4.0658,175100,"<1H OCEAN"
-117.12,33.07,45,1032,235,363,177,3.6389,186600,"<1H OCEAN"
-117.88,34.12,35,1574,276,1088,289,4.0938,165300,"<1H OCEAN"
-117.7,35.64,8,2683,416,1154,399,5.8625,109400,"INLAND"
-117.27,33.55,4,6112,890,2088,712,5.5351,429000,"<1H OCEAN"
-120.97,37.64,42,2359,504,1131,480,2.0833,95500,"INLAND"
-121.56,38.26,43,1906,327,996,314,2.9744,136800,"INLAND"
-120.46,34.64,16,686,217,614,200,0.8106,83300,"NEAR OCEAN"
-121.9,37.29,36,1389,225,623,223,6.6331,283300,"<1H OCEAN"
-120.63,37.41,27,2083,444,1462,479,2.6439,69100,"INLAND"
-122,37.4,17,4324,854,1656,885,3.6619,232400,"<1H OCEAN"
-118.83,34.18,23,5647,786,2050,738,6.3586,348300,"<1H OCEAN"
-122.19,37.77,52,2329,445,1144,417,3.5114,151200,"NEAR BAY"
-122.03,37.98,45,2842,567,1261,535,3.6042,138200,"NEAR BAY"
-117.12,34.06,38,281,55,151,52,1.3906,120800,"INLAND"
-118.42,34.02,21,3244,815,1423,781,3.6488,340800,"<1H OCEAN"
-121.87,37.33,37,3137,685,2048,651,3.0156,270300,"<1H OCEAN"
-121.61,39.13,21,1432,328,933,336,1.6823,83800,"INLAND"
-119.1,36.43,24,1039,190,643,193,2.6711,71300,"INLAND"
-122.46,37.73,52,2401,346,812,328,6.8322,394100,"NEAR BAY"
-122.45,37.77,52,2339,548,1090,507,3.3679,350000,"NEAR BAY"
-122.07,37.89,28,3410,746,1428,670,4.3864,266800,"NEAR BAY"
-118.43,34.18,25,3830,1105,2328,1017,2.6238,210000,"<1H OCEAN"
-117.11,33.75,17,4174,851,1845,780,2.2618,96100,"INLAND"
-117.38,34.11,36,1497,264,894,275,3.3066,96300,"INLAND"
-121.96,36.98,16,4907,1117,2265,1048,2.6757,229200,"NEAR OCEAN"
-122.34,37.94,44,1917,444,936,435,2.7391,140300,"NEAR BAY"
-122.16,38.05,52,1888,457,830,408,3.1373,185100,"NEAR BAY"
-117.99,33.81,46,38,8,66,14,4.1667,162500,"<1H OCEAN"
-117.09,32.78,28,1708,393,816,393,2.9881,165300,"NEAR OCEAN"
-120,36.7,33,1902,370,1168,358,2.6852,70800,"INLAND"
-122.3,40.45,32,1286,271,694,236,1.6579,68500,"INLAND"
-117.37,34.01,15,1386,247,703,185,3.6415,124200,"INLAND"
-122.26,37.83,52,2432,715,1377,696,2.5898,176000,"NEAR BAY"
-121.33,38,32,4474,929,2177,884,3.2889,98900,"INLAND"
-122.29,37.92,36,1450,235,568,234,6,311400,"NEAR BAY"
-118.26,33.89,36,2230,417,1395,381,2.8493,109600,"<1H OCEAN"
-117.15,32.74,26,3149,832,1320,808,3.0259,211700,"NEAR OCEAN"
-121.14,38.77,15,10282,1333,3868,1300,6.4789,287800,"INLAND"
-118.32,33.82,22,2508,402,1254,395,7.0935,379500,"<1H OCEAN"
-118.13,33.9,36,1814,350,886,347,3.4868,208400,"<1H OCEAN"
-122.06,37.7,33,3906,790,1912,770,3.5187,209400,"NEAR BAY"
-117.3,34.13,52,1859,395,968,333,1.2034,79500,"INLAND"
-121.87,37.22,17,2825,365,1052,345,8.0595,485000,"<1H OCEAN"
-121.42,37.74,35,796,132,313,152,3.15,153200,"INLAND"
-118.33,34.19,46,2115,463,1133,439,3.7344,222000,"<1H OCEAN"
-118.11,33.84,36,1074,188,496,196,4.625,217400,"<1H OCEAN"
-118.22,34.19,31,4704,920,1895,886,4.9297,4e+05,"<1H OCEAN"
-122.31,38,26,3735,641,1708,633,4.621,191100,"NEAR BAY"
-116.39,33.72,19,7646,1618,2496,1075,3.5569,128000,"INLAND"
-120.14,36,33,1726,420,1371,388,2.0335,43900,"INLAND"
-118.1,34.01,42,1436,298,1005,298,3.4297,195800,"<1H OCEAN"
-118.19,33.89,38,4018,986,3702,927,2.9293,113600,"<1H OCEAN"
-121.26,37.96,43,940,208,690,181,2.3056,62300,"INLAND"
-118.21,34.06,52,470,115,434,123,2.095,109100,"<1H OCEAN"
-118.45,34.27,33,1194,229,839,230,3.705,185800,"<1H OCEAN"
-121.97,37.24,35,2553,533,1117,498,4.4063,436100,"<1H OCEAN"
-122.41,37.98,36,60,15,42,25,1.4583,67500,"NEAR BAY"
-119.67,34.47,35,2700,422,1995,383,4.9757,500001,"<1H OCEAN"
-118.11,34.01,43,1539,386,1122,377,2.4605,196000,"<1H OCEAN"
-120.83,37.58,30,1527,256,757,240,3.6629,171400,"INLAND"
-122.05,38.25,37,1336,251,680,231,3.815,99000,"INLAND"
-117.68,34,5,3761,580,2335,648,5.7338,225400,"INLAND"
-122.26,37.8,36,5329,2477,3469,2323,2.0096,130000,"NEAR BAY"
-116.94,32.75,4,14934,2479,6945,2418,5.1221,229700,"<1H OCEAN"
-118.01,33.85,29,2064,447,1265,400,3.8864,209300,"<1H OCEAN"
-121.31,37.96,48,1112,227,583,216,2.3393,77600,"INLAND"
-118.17,33.87,45,2110,494,1404,454,2.9803,165900,"<1H OCEAN"
-119.55,36.69,21,1551,423,1519,406,1.7132,55900,"INLAND"
-118.04,34.07,39,2451,649,2536,648,2.3098,173100,"<1H OCEAN"
-119.82,36.74,52,610,128,406,122,1.8967,43800,"INLAND"
-117.24,33.34,17,2866,442,1354,431,4.5764,257300,"<1H OCEAN"
-124.02,40.8,22,2588,435,1198,442,3.9792,133900,"<1H OCEAN"
-121.93,37.32,52,1460,492,1165,455,2.5833,167500,"<1H OCEAN"
-121.3,37.94,40,452,109,412,97,1.3417,60800,"INLAND"
-118.07,34.01,36,1391,283,1025,275,3.2375,176800,"<1H OCEAN"
-118.12,33.96,34,2863,451,1243,466,6.0723,297200,"<1H OCEAN"
-117.68,34.99,33,1589,307,853,272,4.2292,64400,"INLAND"
-117.26,33.04,16,3109,450,1433,453,6.6319,269600,"NEAR OCEAN"
-121.5,38.49,29,3606,690,2317,696,2.7368,78200,"INLAND"
-117.76,33.71,14,4321,582,2025,578,8.3634,355100,"<1H OCEAN"
-121.91,36.98,16,1957,408,865,369,2.6875,233300,"NEAR OCEAN"
-122.23,37.81,52,1433,229,612,213,4.7708,314700,"NEAR BAY"
-116.99,33.76,12,7626,1704,2823,1554,2.1722,69400,"INLAND"
-124.17,40.79,43,2285,479,1169,482,1.9688,70500,"NEAR OCEAN"
-119.88,36.83,2,4055,735,1730,654,4.2132,96500,"INLAND"
-122.02,37.55,33,1325,274,909,267,4.5687,177200,"NEAR BAY"
-118.46,34.21,7,2081,657,1456,535,3.5,186900,"<1H OCEAN"
-118.84,34.22,11,3170,420,1418,432,7.5118,361900,"<1H OCEAN"
-122.46,37.78,52,2051,552,1400,510,3.2396,375000,"NEAR BAY"
-121.03,37.55,32,946,198,624,173,1.9728,97900,"INLAND"
-121.91,36.99,23,5675,964,2197,880,4.8693,322300,"NEAR OCEAN"
-122.44,37.8,52,1006,291,445,257,2.7717,5e+05,"NEAR BAY"
-121.24,38.78,11,1851,352,1049,369,3.5288,141100,"INLAND"
-118.37,33.95,32,1067,286,1053,277,2.8438,181700,"<1H OCEAN"
-118.04,33.72,24,7141,1330,3418,1268,4.6649,237800,"<1H OCEAN"
-118.03,33.93,22,3382,800,2688,784,3.875,164700,"<1H OCEAN"
-122.29,37.48,15,5480,892,2009,831,7.4678,500001,"NEAR OCEAN"
-121.08,39.18,19,2323,397,963,379,3.7426,162700,"INLAND"
-122.74,38.45,25,2696,496,1296,514,4.0798,179200,"<1H OCEAN"
-118.25,34.23,41,1979,496,1157,459,4.4083,217700,"<1H OCEAN"
-117.6,34.08,15,2700,460,1432,449,4.9063,159800,"INLAND"
-118.26,33.88,36,1212,222,775,224,5.5591,136500,"<1H OCEAN"
-121.09,37.61,42,1787,296,921,287,3.8864,171400,"INLAND"
-121.56,37,20,3976,953,3866,950,2.5387,160100,"INLAND"
-117.86,33.85,17,1131,236,622,244,4.9306,158500,"<1H OCEAN"
-117.99,33.77,29,1312,267,922,255,3.1902,202400,"<1H OCEAN"
-118.17,33.77,45,2508,797,1340,720,2.6786,191100,"NEAR OCEAN"
-122.2,37.8,46,2041,405,1059,399,3.8487,203300,"NEAR BAY"
-122.19,37.74,36,847,212,567,159,1.1765,87100,"NEAR BAY"
-118.23,34.13,34,609,149,407,145,4.5766,185800,"<1H OCEAN"
-122,37.84,16,7681,946,2777,908,9.5271,500001,"<1H OCEAN"
-116.91,34,18,553,100,215,82,5.5,193800,"INLAND"
-117.33,34.08,35,2240,423,1394,396,3.1799,86700,"INLAND"
-121.53,39.52,24,1028,185,471,186,2.9688,86400,"INLAND"
-119.18,34.16,30,2053,368,1496,391,3.6546,186200,"NEAR OCEAN"
-117.4,33.95,32,1979,491,954,444,2.4408,117300,"INLAND"
-122.1,37.64,28,1784,311,735,278,4.6635,206700,"NEAR BAY"
-117.6,33.65,4,3134,504,1599,485,6.2464,233900,"<1H OCEAN"
-117.26,33.18,9,4540,793,2235,746,4.5781,225600,"NEAR OCEAN"
-119.17,34.2,36,2028,523,2751,496,3.015,149300,"NEAR OCEAN"
-122.78,39.05,15,1601,323,661,269,2.6181,108900,"INLAND"
-118.22,33.9,30,1007,260,1112,238,1.7262,115600,"<1H OCEAN"
-122.24,37.76,52,2646,581,1128,522,3.0718,266700,"NEAR BAY"
-122.29,37.54,41,1743,349,811,349,4.9464,282400,"NEAR OCEAN"
-118.1,33.89,35,994,203,602,185,3.5865,178000,"<1H OCEAN"
-117.13,32.8,15,1606,375,784,342,3.7237,108300,"NEAR OCEAN"
-117.98,34.07,15,3543,888,3131,823,3.0184,139400,"INLAND"
-120.45,34.65,27,2215,578,1544,527,1.9257,135300,"NEAR OCEAN"
-117.91,34.04,15,8749,1761,5278,1691,4.6324,168800,"<1H OCEAN"
-117.9,33.84,31,2043,468,1524,454,3.5329,187400,"<1H OCEAN"
-117.73,34.12,26,6459,894,2487,885,6.2089,261800,"INLAND"
-119.64,34.43,34,3045,570,1002,488,5.623,500001,"<1H OCEAN"
-118.37,34.04,42,1809,424,1094,382,2.767,143000,"<1H OCEAN"
-118.32,34.62,31,1398,273,884,299,4.8409,264900,"INLAND"
-118.4,33.88,36,1543,214,474,187,9.3399,500001,"<1H OCEAN"
-122,36.98,43,1636,324,792,325,3.5562,239200,"NEAR OCEAN"
-118.15,33.97,32,927,250,970,248,2.1591,181500,"<1H OCEAN"
-119.73,34.41,29,1769,297,703,269,4.4375,350000,"NEAR OCEAN"
-117.05,33.03,16,87,20,32,21,4.3571,144600,"<1H OCEAN"
-117.8,33.7,5,1549,378,735,355,5.2923,194000,"<1H OCEAN"
-118.19,33.95,42,2309,685,2609,673,2.7206,162100,"<1H OCEAN"
-121.83,37.32,26,1125,210,943,214,4.825,181000,"<1H OCEAN"
-118.26,34.18,32,14556,2077,5459,2017,8.1657,500001,"<1H OCEAN"
-117.1,32.75,11,1976,548,1528,512,1.4886,89800,"NEAR OCEAN"
-122.24,37.84,52,3529,574,1177,555,5.1773,389500,"NEAR BAY"
-122.29,37.81,23,1745,374,1054,325,0.8026,112500,"NEAR BAY"
-118.39,34.06,39,3299,831,1649,759,3.3295,500001,"<1H OCEAN"
-122.23,37.76,52,1049,185,374,176,4.1458,248500,"NEAR BAY"
-122.02,37.26,34,1764,243,692,223,8.0331,500001,"<1H OCEAN"
-117.11,32.73,27,3160,627,1628,612,3.8864,132600,"NEAR OCEAN"
-117.91,33.94,15,5799,842,2314,787,6.3433,350500,"<1H OCEAN"
-122.26,37.83,50,1125,322,616,304,2.026,142500,"NEAR BAY"
-118.13,34.09,21,3862,1186,2773,1102,2.7816,188200,"<1H OCEAN"
-117.2,33.58,2,30450,5033,9419,3197,4.5936,174300,"<1H OCEAN"
-118.47,34.2,20,3939,1143,2475,1002,2.9025,229100,"<1H OCEAN"
-117.83,33.8,31,2016,409,1095,405,3.8681,196000,"<1H OCEAN"
-119.76,36.76,23,3800,1003,3786,917,1.4766,50600,"INLAND"
-117.01,32.63,7,6483,976,3269,1005,5.7358,221600,"NEAR OCEAN"
-117.13,33.14,12,2258,456,1147,433,4.0495,153900,"<1H OCEAN"
-122.04,37,52,3365,644,796,333,2.9712,116600,"NEAR OCEAN"
-118.13,33.97,36,1759,295,837,267,4.6992,251900,"<1H OCEAN"
-120.27,37.12,42,1142,236,597,210,1.7279,52300,"INLAND"
-122.24,37.82,52,1509,225,674,244,4.9306,313400,"NEAR BAY"
-121.04,39.22,14,1889,471,853,399,2.25,112500,"INLAND"
-121.8,40.34,26,4815,910,1341,539,2.881,79800,"INLAND"
-117.21,33.71,16,8476,1758,2711,1427,2.1848,97900,"<1H OCEAN"
-117.59,34.02,14,1463,261,881,245,4.7857,152500,"INLAND"
-121.97,37.23,22,2781,523,1291,516,4.6065,445900,"<1H OCEAN"
-119.04,35.35,27,4590,897,2212,894,3.1753,85000,"INLAND"
-117.98,34.06,33,1353,228,1079,237,4.5417,160300,"<1H OCEAN"
-121.47,38.68,19,946,182,474,173,5.0155,97300,"INLAND"
-121.84,37.35,22,2914,768,2962,762,2.2031,164000,"<1H OCEAN"
-119.3,34.42,18,5591,1042,2860,1026,3.5822,219900,"NEAR OCEAN"
-118.4,34.04,43,3863,537,1398,511,8.5938,500001,"<1H OCEAN"
-122.27,37.56,5,4921,1179,1810,1073,5.6936,322200,"NEAR BAY"
-121.98,38.34,13,3616,672,2022,652,4.0536,134800,"INLAND"
-119.19,34.26,16,5018,853,2524,830,5.1752,218000,"NEAR OCEAN"
-122.24,38.11,52,2111,310,772,323,4.775,148200,"NEAR BAY"
-117.7,33.48,6,16590,2696,6223,2357,6.3088,340300,"<1H OCEAN"
-118.21,33.79,44,121,29,153,30,2.1964,150000,"NEAR OCEAN"
-117.89,34.12,35,1566,321,1396,317,4.05,141300,"<1H OCEAN"
-118.36,33.95,42,1116,303,1082,299,3.7237,170800,"<1H OCEAN"
-121.78,37.97,4,17032,2546,7653,2359,5.5601,213700,"INLAND"
-118.34,34.13,45,2375,417,751,410,6.6739,500001,"<1H OCEAN"
-117.83,33.83,13,3759,489,1496,499,8.3818,377600,"<1H OCEAN"
-118.84,34.17,16,3449,820,1877,816,3.2176,187500,"<1H OCEAN"
-122.08,37.62,27,1826,309,1016,313,5.64,206500,"NEAR BAY"
-120.67,35.62,6,12779,2441,6085,2157,3.8661,168100,"<1H OCEAN"
-119.79,36.81,35,1877,328,1155,353,3.069,69600,"INLAND"
-118.12,34.69,17,2479,390,1219,363,4.6417,125700,"INLAND"
-117.65,34.08,40,1609,258,624,242,5.4689,158200,"INLAND"
-117.83,33.67,17,2634,641,1454,560,3.7976,275000,"<1H OCEAN"
-118.05,33.95,33,1954,390,1600,376,3.6125,170800,"<1H OCEAN"
-122.68,38.43,29,488,63,161,62,6.0774,334400,"<1H OCEAN"
-117.92,33.94,30,2506,394,1255,421,4.7813,198200,"<1H OCEAN"
-118.43,34.15,28,6270,1706,2549,1497,3.2241,295800,"<1H OCEAN"
-117.71,33.97,10,10856,2278,6474,2199,3.851,137200,"INLAND"
-122.49,37.76,49,1637,304,729,281,4.3281,323100,"NEAR BAY"
-116.84,32.86,16,2502,532,1211,494,3.2516,202100,"<1H OCEAN"
-115.57,32.78,15,1413,279,803,277,4.3021,87500,"INLAND"
-118.1,34.15,14,1442,369,782,343,2.7431,177500,"INLAND"
-117.28,33.19,5,2697,639,1633,580,3.4456,165800,"NEAR OCEAN"
-122.43,37.75,52,2459,507,1012,475,4.0568,387900,"NEAR BAY"
-118.73,34.29,8,4983,754,2510,725,6.9454,276500,"<1H OCEAN"
-118.97,34.18,18,7338,1020,3419,1058,7.0242,293100,"<1H OCEAN"
-118.01,33.87,25,6348,1615,4188,1497,3.139,185700,"<1H OCEAN"
-122.57,39.9,15,3873,810,1697,627,2.4555,55600,"INLAND"
-117.07,33.04,4,2271,578,926,391,3.6437,210100,"<1H OCEAN"
-122.32,37.99,24,4865,968,2315,893,4.2852,173500,"NEAR BAY"
-118.38,34.18,27,4834,1527,3847,1432,2.1449,165300,"<1H OCEAN"
-118.29,33.75,37,1319,292,766,285,2.7031,218900,"NEAR OCEAN"
-122.13,37.69,34,1131,278,560,237,2.875,161700,"NEAR BAY"
-120.42,34.95,33,3404,711,1579,639,3.1078,146700,"<1H OCEAN"
-117.92,33.61,18,1538,425,425,288,5.3369,312500,"<1H OCEAN"
-124.17,41.76,20,2673,538,1282,514,2.4605,105900,"NEAR OCEAN"
-122.24,38.11,42,1743,388,889,341,2.3241,99200,"NEAR BAY"
-120.56,35.48,12,4161,731,1609,615,5.0947,267500,"<1H OCEAN"
-121.26,38.12,27,1818,459,1182,428,1.8575,73800,"INLAND"
-119.04,35.31,11,2161,371,1267,388,4.1957,92700,"INLAND"
-117.14,32.71,52,1225,332,955,321,1.6011,106300,"NEAR OCEAN"
-114.31,34.19,15,5612,1283,1015,472,1.4936,66900,"INLAND"
-116.99,32.74,18,3341,611,1952,602,3.9844,215300,"<1H OCEAN"
-122.86,38.42,38,1166,223,584,225,3.6667,244400,"<1H OCEAN"
-118.58,34.22,35,1969,339,950,340,4.875,230400,"<1H OCEAN"
-118.34,34.02,50,1172,261,685,260,3.1442,130300,"<1H OCEAN"
-120.44,34.88,9,3124,415,1169,407,6.7694,275100,"<1H OCEAN"
-118.22,34.13,35,2983,526,1614,543,5.7794,272400,"<1H OCEAN"
-118.54,34.2,37,1600,349,1012,366,4.1597,201600,"<1H OCEAN"
-117.04,34.02,24,4663,1213,1851,1116,1.4418,103500,"INLAND"
-118.57,34.2,33,1759,311,943,315,5.223,209200,"<1H OCEAN"
-117.48,34,12,6751,1153,3266,1134,3.8529,145500,"INLAND"
-117.8,33.85,16,4151,637,1558,604,5.806,304900,"<1H OCEAN"
-122.88,39.14,20,1125,231,521,196,2.2188,106300,"INLAND"
-122.37,37.81,26,5416,1045,4531,962,2.7909,250000,"NEAR BAY"
-118.54,34.21,32,2593,566,1596,547,3.9886,199200,"<1H OCEAN"
-118.31,34.01,52,1793,350,1303,366,3.0759,123700,"<1H OCEAN"
-118.01,34.11,36,1722,320,794,322,4.2132,212200,"INLAND"
-118.26,33.78,27,1672,491,1723,462,2.0458,174500,"NEAR OCEAN"
-116.57,35.43,8,9975,1743,6835,1439,2.7138,22500,"INLAND"
-121.75,37.35,18,1947,250,605,184,8.1871,500001,"<1H OCEAN"
-122.26,37.45,17,2742,441,986,421,5.9285,496000,"NEAR OCEAN"
-122.09,37.64,36,1180,212,664,200,5.2838,172600,"NEAR BAY"
-118.05,33.78,25,3112,435,1098,401,6,353500,"<1H OCEAN"
-121.34,38.59,22,3273,480,1151,463,8.05,380000,"INLAND"
-122.07,37.64,25,4524,860,2426,862,4.7083,190900,"NEAR BAY"
-120.44,34.66,22,3231,549,1739,581,4.5417,142400,"NEAR OCEAN"
-120.99,38.69,5,5743,1074,2651,962,4.1163,172500,"INLAND"
-123.2,39.13,26,1474,417,1065,401,1.375,84400,"<1H OCEAN"
-121.22,38.68,10,6262,1278,2954,1169,3.4506,139000,"INLAND"
-115.56,32.79,20,2372,835,2283,767,1.1707,62500,"INLAND"
-118.35,33.88,36,1583,411,1097,350,4.0737,238200,"<1H OCEAN"
-118.05,33.93,35,2107,480,2241,443,3.1513,150000,"<1H OCEAN"
-119.3,34.29,26,3665,932,2775,870,1.9286,160500,"NEAR OCEAN"
-121.78,37.24,17,2123,341,1067,339,6.0062,262700,"<1H OCEAN"
-115.84,33.49,20,1660,379,637,250,2.0347,68900,"INLAND"
-117.93,33.62,33,1890,416,859,329,4.5658,500001,"<1H OCEAN"
-117.96,33.68,24,6517,1279,3441,1198,4.25,152100,"<1H OCEAN"
-118.39,34.05,25,2814,701,1139,658,4.0153,460000,"<1H OCEAN"
-118.3,33.84,37,1241,226,621,255,4.9196,232400,"<1H OCEAN"
-119.87,36.79,7,1932,419,1014,389,3.0938,76700,"INLAND"
-118.51,34.26,29,2472,354,1109,397,5.5433,332500,"<1H OCEAN"
-121.9,37.66,18,7397,1137,3126,1115,6.4994,323000,"INLAND"
-121.44,38.73,25,1287,224,727,236,4.7396,135500,"INLAND"
-118.48,34.05,48,3623,528,1282,516,9.5221,500001,"<1H OCEAN"
-122.37,37.58,34,2697,313,810,279,12.4291,500001,"NEAR OCEAN"
-120.79,38.24,19,1003,235,538,190,2.9821,90400,"INLAND"
-118.35,34.05,47,2815,679,1533,594,2.5806,234100,"<1H OCEAN"
-118.05,34.07,32,4492,1075,4119,1035,3.2373,183100,"<1H OCEAN"
-118.05,33.87,18,4928,773,2952,754,5.8855,313800,"<1H OCEAN"
-118.4,33.87,45,2093,497,842,472,6.3231,500001,"<1H OCEAN"
-116.5,33.95,10,7249,1882,4274,1621,1.6983,66600,"INLAND"
-122.4,37.73,42,1413,406,1027,362,2.3625,233000,"NEAR BAY"
-122.08,37.15,23,506,96,264,89,7.1366,273900,"NEAR OCEAN"
-122.29,37.92,32,1736,234,602,231,6.516,401000,"NEAR BAY"
-118.35,34.17,44,2572,613,1280,570,3.5583,232000,"<1H OCEAN"
-120.05,36.95,31,696,254,913,248,1.4,52500,"INLAND"
-122.73,38.26,35,3941,645,1668,620,4.385,317700,"<1H OCEAN"
-117.98,33.7,16,5127,631,2142,596,7.8195,390500,"<1H OCEAN"
-121.77,37.67,20,8068,1217,3489,1259,5.7907,264200,"INLAND"
-121.83,36.61,27,2248,466,1644,453,3.2545,131200,"<1H OCEAN"
-118.11,34.03,36,1493,316,989,293,3.5272,213700,"<1H OCEAN"
-118.19,34.04,40,1095,305,1322,281,1.9688,150000,"<1H OCEAN"
-117.69,33.6,19,3562,439,1584,470,6.4211,288100,"<1H OCEAN"
-122.01,37.32,32,3108,613,1577,603,4.6613,284000,"<1H OCEAN"
-122.56,41.53,29,1729,355,848,328,2.2024,60900,"INLAND"
-121.34,38.61,20,5801,1148,2586,1063,3.9063,162100,"INLAND"
-117.72,33.61,26,2653,621,774,584,2.49,81100,"<1H OCEAN"
-117.91,34.09,20,4327,1037,2296,963,3.0441,185400,"<1H OCEAN"
-122.46,37.88,35,2492,409,812,373,8.8386,500001,"NEAR BAY"
-116.4,34.12,16,5648,1089,2524,1008,2.6739,78000,"INLAND"
-122.21,37.77,52,745,153,473,149,2.6765,88800,"NEAR BAY"
-118.31,33.77,20,5776,956,2757,936,6.6447,416800,"<1H OCEAN"
-121.74,38.55,33,6861,1820,3717,1767,1.7311,182600,"INLAND"
-117.01,32.77,34,3330,723,1592,656,2.6678,164200,"<1H OCEAN"
-117.04,32.73,25,1375,267,1032,278,3.5492,125400,"NEAR OCEAN"
-118.32,33.9,37,1664,401,1316,409,3.0526,216400,"<1H OCEAN"
-121.39,38.58,41,2577,365,913,339,6.3406,448300,"INLAND"
-120.48,37.34,8,6146,1017,2821,987,4.67,127600,"INLAND"
-117.97,34.17,35,5005,848,2112,813,4.9968,295000,"INLAND"
-118.38,34.16,46,2609,593,1055,585,3.3177,309400,"<1H OCEAN"
-122.29,37.84,35,1872,419,1017,414,2.2106,132500,"NEAR BAY"
-122.3,38.29,25,1701,427,1021,399,3.0404,142100,"NEAR BAY"
-117.9,33.73,26,1324,314,1804,311,3.9659,178500,"<1H OCEAN"
-124.09,40.44,38,2220,426,1041,401,2.3947,70500,"<1H OCEAN"
-121.37,38.69,35,1851,327,1007,286,3.2361,84000,"INLAND"
-119.31,36.34,32,1893,453,1744,425,1.4729,54100,"INLAND"
-117.09,32.8,15,666,152,247,164,2.15,131300,"NEAR OCEAN"
-121.95,37.96,18,2739,393,1072,374,6.1436,259500,"INLAND"
-121.32,39.29,11,2640,505,1257,445,3.5673,112000,"INLAND"
-117.22,32.8,23,1906,525,1029,491,2.93,183300,"NEAR OCEAN"
-122.22,37.85,28,5287,1048,2031,956,5.457,337300,"NEAR BAY"
-117.68,34.15,4,4082,578,1996,580,6.7813,286300,"INLAND"
-117.53,33.88,22,2855,667,2453,624,3.1312,91000,"INLAND"
-122.53,37.5,19,4768,807,2199,805,6.1896,331100,"NEAR OCEAN"
-121.39,38.69,30,2897,506,1508,478,3.865,88400,"INLAND"
-118.23,33.99,37,378,176,714,156,2.1912,112500,"<1H OCEAN"
-118.43,34.24,35,1416,261,995,272,3.7143,178700,"<1H OCEAN"
-118.1,33.97,20,1878,548,1461,516,2.9821,142500,"<1H OCEAN"
-117.87,33.75,26,411,114,448,95,1.7019,350000,"<1H OCEAN"
-118.25,34.13,52,322,88,229,89,2.125,243800,"<1H OCEAN"
-118.45,34.17,33,3100,687,1388,658,4.3333,261300,"<1H OCEAN"
-118.31,34.02,52,1832,441,1186,420,1.2434,98400,"<1H OCEAN"
-119.7,34.4,25,1858,493,865,460,3.0938,312500,"NEAR OCEAN"
-121.23,37.84,28,1347,241,713,225,4.0208,155700,"INLAND"
-117.39,33.93,26,3014,494,1832,485,4.8333,127900,"INLAND"
-121.32,38.67,31,2532,479,1396,467,4.0417,114500,"INLAND"
-121.43,38.46,18,1378,235,818,262,4.0625,100300,"INLAND"
-118.19,34.12,41,2591,682,2366,583,2.3071,146400,"<1H OCEAN"
-122.42,37.76,52,2088,487,1082,488,2.6803,490000,"NEAR BAY"
-118.18,33.88,44,1308,267,783,237,4.7361,167700,"<1H OCEAN"
-116.06,34.2,29,1202,290,383,156,1.3371,66900,"INLAND"
-119.86,36.43,34,1175,251,683,261,1.7176,58400,"INLAND"
-117.9,33.65,27,3310,598,1402,563,6.632,441100,"<1H OCEAN"
-117.97,33.84,18,1063,209,462,223,2.8348,219000,"<1H OCEAN"
-122.52,37.92,47,793,163,334,151,5.8509,317800,"NEAR BAY"
-122.21,37.78,44,1729,414,1240,393,2.3125,102800,"NEAR BAY"
-118.03,33.87,16,2306,393,1368,387,5.93,277600,"<1H OCEAN"
-122.03,37.99,35,3103,537,1614,566,4.9022,169300,"NEAR BAY"
-118.71,34.29,21,2751,493,1432,483,5.2067,221200,"<1H OCEAN"
-119.03,35.42,45,1628,352,754,334,2.5703,62400,"INLAND"
-122.01,37.53,19,4572,712,2346,709,6.0667,245700,"NEAR BAY"
-117.8,34.1,13,2996,495,1187,464,6.2456,161700,"INLAND"
