"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-118.26,33.96,40,1475,347,1222,298,1.5303,95300,"<1H OCEAN"
-118.34,34.06,52,1314,170,629,214,7.1669,500001,"<1H OCEAN"
-122.44,37.71,46,1230,247,895,257,5.3913,248900,"NEAR BAY"
-118.34,34.08,52,1430,186,547,178,10.3661,500001,"<1H OCEAN"
-119.41,36.68,18,1802,332,945,292,3.4044,115300,"INLAND"
-121.44,38.43,3,39320,6210,16305,5358,4.9516,153700,"INLAND"
-122.03,37.69,20,200,25,83,31,6.5,340000,"NEAR BAY"
-122.05,37.61,16,1642,346,705,351,2.8971,163900,"NEAR BAY"
-117.51,34.02,24,7779,1835,3996,1765,2.1764,135300,"INLAND"
-121.28,38.6,17,1671,378,848,351,3.1194,112500,"INLAND"
-120.26,37.99,12,2726,517,1351,474,3.5,107100,"INLAND"
-117.96,33.86,32,2366,505,1283,477,3.3516,190000,"<1H OCEAN"
-122.43,37.72,49,3427,696,2363,661,3.6885,254000,"NEAR BAY"
-121.17,38.68,37,1252,267,686,256,3,121900,"INLAND"
-119.18,34.22,15,4615,1008,2549,973,3.9063,198700,"NEAR OCEAN"
-123.75,39.37,16,1377,296,830,279,3.25,151400,"<1H OCEAN"
-121,37.67,26,90,18,47,18,1.125,87500,"INLAND"
-123.79,39.44,16,2017,423,1177,414,3.2171,116200,"<1H OCEAN"
-117.56,33.86,25,6964,1066,3240,1036,5.2898,177100,"INLAND"
-119.77,36.73,45,1081,241,821,230,1.7829,52600,"INLAND"
-121.97,37.26,19,2174,454,998,426,4.6827,255100,"<1H OCEAN"
-118.75,34.28,27,1452,251,928,259,4.6908,186600,"<1H OCEAN"
-120.84,37.51,8,1191,242,688,260,2.7243,138400,"INLAND"
-120.36,38.21,10,4300,845,1480,609,2.8208,139900,"INLAND"
-122.4,37.75,44,6848,1584,3269,1383,2.8679,243300,"NEAR BAY"
-117.11,32.69,36,1421,367,1418,355,1.9425,93400,"NEAR OCEAN"
-120.99,39.13,14,770,116,285,116,3.6434,155400,"INLAND"
-118.9,34.2,16,6510,817,2304,778,7.9943,452100,"<1H OCEAN"
-122.12,37.43,36,3212,553,1455,574,6.46,425500,"NEAR BAY"
-117.78,33.54,29,1421,462,520,339,2.2969,450000,"<1H OCEAN"
-116.44,34.12,18,5584,1303,2250,1158,1.5823,72400,"INLAND"
-121.43,38.61,33,2289,576,1100,503,2.1694,95700,"INLAND"
-120.16,37.12,29,1995,392,1261,354,1.9073,79200,"INLAND"
-118.34,33.76,34,5586,674,1871,636,15.0001,500001,"NEAR OCEAN"
-117.57,33.88,35,1755,446,1453,428,2.316,119400,"INLAND"
-122.43,37.63,34,4135,687,2154,742,4.9732,342300,"NEAR OCEAN"
-121.92,37.36,42,198,32,158,32,3.1563,137500,"<1H OCEAN"
-120.83,37.76,21,435,96,219,83,2.9125,112500,"INLAND"
-117.26,34.13,37,2403,550,1234,493,2,72100,"INLAND"
-117.34,34.11,29,2912,566,2188,518,3.2656,90600,"INLAND"
-118.06,34.11,39,2603,547,1196,487,3.0854,248700,"INLAND"
-122.43,37.78,49,2246,587,1277,546,2.9792,350000,"NEAR BAY"
-118.46,34.19,35,1491,295,779,309,6.1142,256300,"<1H OCEAN"
-117.95,33.99,25,1075,138,451,132,6.8492,332200,"<1H OCEAN"
-118.11,34.18,52,3571,510,1434,490,5.9009,376000,"INLAND"
-117.7,33.61,16,2371,725,1738,686,3.6484,322600,"<1H OCEAN"
-118.29,34.18,52,1602,265,667,251,5.049,323500,"<1H OCEAN"
-118.24,33.91,40,972,240,761,225,1.4688,88200,"<1H OCEAN"
-116.94,32.89,24,2541,381,1078,372,5.2542,227800,"<1H OCEAN"
-121.29,37.98,49,2501,565,1171,550,2.5043,76700,"INLAND"
-122.59,38.58,18,3753,752,1454,668,3.7585,185700,"<1H OCEAN"
-118.54,34.38,18,2096,309,1044,328,6.8299,262100,"<1H OCEAN"
-118.12,33.84,37,2143,382,1047,377,4.4423,216000,"<1H OCEAN"
-122.1,37.66,35,686,142,480,149,3.875,162100,"NEAR BAY"
-118.18,33.78,20,1852,556,1712,556,1.4565,152500,"NEAR OCEAN"
-118.38,33.96,44,2395,458,1287,450,4.6923,299000,"<1H OCEAN"
-122.28,37.52,38,2197,357,1228,373,5.4719,397900,"NEAR OCEAN"
-117.36,34.1,31,2587,531,1227,489,2.3578,88600,"INLAND"
-121.01,37.64,36,1981,507,1998,468,1.9013,69900,"INLAND"
-117.93,34.09,35,1891,353,1093,382,4.0167,165500,"<1H OCEAN"
-122.45,37.75,36,1997,356,772,348,4.95,322600,"NEAR BAY"
-121.89,37.35,48,1562,439,1469,424,2.5673,177500,"<1H OCEAN"
-124.07,40.87,31,334,134,780,130,0.7684,153100,"NEAR OCEAN"
-118.05,33.78,18,3414,434,1272,454,8.7015,390900,"<1H OCEAN"
-120.72,38.57,8,892,185,427,164,2.6833,118800,"INLAND"
-117.27,33.22,5,2283,337,999,325,5.0249,196700,"<1H OCEAN"
-117.93,33.64,24,1395,396,1478,404,2.5301,192900,"<1H OCEAN"
-117.28,34.15,36,1734,280,604,259,3.8292,122200,"INLAND"
-122.04,37.38,38,2850,550,1518,514,4.2028,273600,"<1H OCEAN"
-122.4,37.71,40,1883,397,1411,438,3.0469,238000,"NEAR BAY"
-117.77,33.71,5,4050,584,1986,598,7.5847,375700,"<1H OCEAN"
-120.26,37.11,33,1097,254,627,253,1.2794,50700,"INLAND"
-118.19,33.86,36,2013,546,1659,522,3.1215,153600,"<1H OCEAN"
-118.55,34.18,32,3011,529,1287,525,5.0605,311000,"<1H OCEAN"
-118.28,34.05,41,1788,774,2931,702,1.4413,158900,"<1H OCEAN"
-122.16,39.78,32,1288,221,562,203,2.325,69600,"INLAND"
-121.07,39.23,39,2099,433,929,423,1.9886,113800,"INLAND"
-121.32,38.56,18,1169,186,614,192,4.5766,108700,"INLAND"
-118.22,34.07,35,1504,477,2059,498,2.0133,145800,"<1H OCEAN"
-122.4,37.61,35,2084,549,1077,545,3.1628,318400,"NEAR OCEAN"
-118.93,34.82,24,806,168,323,136,3.5,113900,"INLAND"
-121.07,39.15,15,6828,1319,3002,1318,2.4726,143400,"INLAND"
-117.98,33.75,27,2343,415,1537,426,5.1345,210600,"<1H OCEAN"
-117.25,33.93,8,10110,1761,5804,1703,4.2654,137600,"INLAND"
-119.8,36.7,28,1592,304,962,282,1.3304,51300,"INLAND"
-117.29,34.41,11,5934,1380,2756,1239,1.5758,108300,"INLAND"
-118.2,33.97,30,1911,562,2055,534,2.3917,154600,"<1H OCEAN"
-121.03,39.05,12,1875,307,806,283,3.9185,195200,"INLAND"
-118.2,33.81,47,2347,437,1219,420,5.3096,209900,"NEAR OCEAN"
-118.38,34.09,28,4001,1352,1799,1220,2.5784,272900,"<1H OCEAN"
-120.65,35.29,36,1940,315,850,298,3.1818,249600,"NEAR OCEAN"
-121.25,37.94,28,964,232,782,218,2.3269,55900,"INLAND"
-118.86,34.22,26,1775,295,1004,323,5.5845,251700,"<1H OCEAN"
-123.48,40.34,19,518,108,216,80,2.7083,64500,"INLAND"
-122.27,38.53,22,678,137,336,103,4.4,142500,"INLAND"
-117.96,33.93,15,2014,419,839,390,4.7446,175400,"<1H OCEAN"
-116.99,32.81,18,10968,1521,4439,1501,6.2787,250000,"<1H OCEAN"
-118.35,33.8,19,6224,1105,3152,1076,5.9541,500001,"<1H OCEAN"
-121.34,38.66,18,4164,963,2032,898,2.119,133100,"INLAND"
-117.69,33.65,16,5805,852,2356,795,6.1062,274600,"<1H OCEAN"
-117.4,33.94,37,987,187,551,191,3.5865,112000,"INLAND"
-117.89,34.13,34,2159,386,1443,385,4.1995,147400,"<1H OCEAN"
-118.09,33.98,37,1226,255,1068,271,3.1607,172200,"<1H OCEAN"
-122.04,37.61,36,1151,216,727,215,4.1719,187000,"NEAR BAY"
-120.96,37.48,32,1256,212,682,236,2.9844,135900,"INLAND"
-122.47,37.77,52,3143,635,1350,623,3.8571,366700,"NEAR BAY"
-117.81,33.73,19,4022,975,2334,954,3.0305,140600,"<1H OCEAN"
-121.66,39.15,22,2144,376,1200,370,3.4426,102400,"INLAND"
-117.04,32.63,26,2756,422,1166,398,5.1354,181600,"NEAR OCEAN"
-117.05,34.02,21,3098,646,1351,614,2.598,106700,"INLAND"
-118.53,34.24,24,2718,719,3018,644,2.9076,275300,"<1H OCEAN"
-122.32,37.55,44,2151,411,849,370,4.4583,397100,"NEAR OCEAN"
-122.47,37.69,30,837,213,606,199,4.875,258800,"NEAR OCEAN"
-117.96,33.99,25,1348,210,660,200,5.2852,297600,"<1H OCEAN"
-121.4,36.83,11,3701,739,1749,654,3.067,207900,"INLAND"
-118.75,34.29,17,5512,NA,2734,814,6.6073,258100,"<1H OCEAN"
-122.26,37.88,52,2604,837,1798,769,1.725,287500,"NEAR BAY"
-118.26,33.94,41,1510,410,1408,389,1.65,94200,"<1H OCEAN"
-118.39,34.15,29,917,181,379,183,3.4612,425000,"<1H OCEAN"
-121.87,37.32,36,1471,360,1182,326,2.7031,175800,"<1H OCEAN"
-121.94,37.27,39,1030,191,537,175,3.9265,236900,"<1H OCEAN"
-119.83,36.71,43,355,81,233,75,2.4167,73900,"INLAND"
-121.83,37.33,27,3127,610,3257,604,4.6333,173600,"<1H OCEAN"
-121.76,38.25,32,1495,333,905,281,2.625,212500,"INLAND"
-122.03,37.37,16,3402,1193,1479,1043,3.5861,500001,"<1H OCEAN"
-117.81,33.77,31,4624,624,1852,635,7.2392,334600,"<1H OCEAN"
-115.9,33.34,19,1210,248,329,155,1.7857,62800,"INLAND"
-118.48,34,25,4149,1067,1749,1000,3.9722,450000,"<1H OCEAN"
-122.11,37.67,32,3028,811,2037,703,3.0645,165400,"NEAR BAY"
-118.3,33.88,35,3227,749,1881,696,2.8445,242100,"<1H OCEAN"
-118.46,34.17,24,2814,675,1463,620,4.1875,309300,"<1H OCEAN"
-118.25,33.98,39,1553,461,2271,437,1.7378,121900,"<1H OCEAN"
-122.71,38.45,52,2259,537,957,520,2.1827,188800,"<1H OCEAN"
-114.6,33.6,21,1988,483,1182,437,1.625,62000,"INLAND"
-118.37,34.17,42,1713,416,1349,427,3.2596,191800,"<1H OCEAN"
-121.88,37.66,29,2702,680,1360,642,3.1127,233000,"INLAND"
-116.95,33.74,20,2233,431,1024,399,2.4554,89400,"INLAND"
-115.54,32.99,23,1459,373,1148,388,1.5372,69400,"INLAND"
-117.01,32.78,20,2616,597,1532,579,2.9896,235600,"<1H OCEAN"
-118.3,33.82,25,2659,765,2629,726,2.6368,175900,"<1H OCEAN"
-121.87,37.34,39,2479,541,1990,506,2.4306,289100,"<1H OCEAN"
-119.73,36.76,30,1548,282,886,311,3.1,71300,"INLAND"
-122.68,38.25,29,1315,240,650,228,3.8269,306000,"<1H OCEAN"
-116.85,34.26,18,6988,1635,2044,726,2.4308,90600,"INLAND"
-119.8,36.74,25,1717,542,1343,471,0.799,51800,"INLAND"
-120.66,35.2,13,5138,713,1838,645,5.9676,380000,"NEAR OCEAN"
-121.89,37.25,21,2080,352,1040,325,5.2887,264500,"<1H OCEAN"
-120.89,35.37,29,2046,588,846,410,1.65,227300,"NEAR OCEAN"
-118.16,34.18,48,568,145,559,135,2.4135,135700,"<1H OCEAN"
-121.57,37.02,17,2889,624,2681,608,2.9417,178000,"INLAND"
-119.83,36.72,28,60,10,46,13,4.35,67500,"INLAND"
-122.11,37.4,16,1994,489,1173,472,4.1875,266400,"NEAR BAY"
-117.24,34.15,23,3847,608,1621,630,4.6111,128400,"INLAND"
-121.91,37.36,42,3224,708,1940,674,3.2153,199700,"<1H OCEAN"
-117.26,34.53,10,3103,520,1283,464,3.071,151600,"INLAND"
-117.04,33.15,15,13814,2888,6583,2789,2.8247,150000,"<1H OCEAN"
-121.56,39.51,46,1885,385,871,347,1.6352,53100,"INLAND"
-124.22,41.73,28,3003,699,1530,653,1.7038,78300,"NEAR OCEAN"
-120.98,37.62,26,3819,955,3010,932,1.9206,81300,"INLAND"
-121.46,38.57,52,893,159,367,160,3.2386,213200,"INLAND"
-117.15,32.92,16,2366,392,1482,407,4.9024,182900,"<1H OCEAN"
-117.08,33.13,17,8466,2628,7014,2267,2.1437,113700,"<1H OCEAN"
-121.98,37.26,27,2331,461,1178,447,4.6654,340700,"<1H OCEAN"
-116.99,32.72,13,1330,216,719,215,3.8295,149600,"<1H OCEAN"
-118.31,34.03,34,2041,517,1479,495,2.1173,156600,"<1H OCEAN"
-122.48,37.71,29,1048,150,455,152,6.1278,417600,"NEAR OCEAN"
-120.57,35.12,39,1656,333,866,317,2.8824,195200,"<1H OCEAN"
-121.87,37.35,37,1566,375,1223,346,3.2793,174500,"<1H OCEAN"
-117.02,32.64,5,260,41,157,42,6.5151,281700,"NEAR OCEAN"
-117.67,33.54,16,2102,350,1003,328,4.7981,170800,"<1H OCEAN"
-117.22,32.73,38,3966,768,1640,729,3.8409,291400,"NEAR OCEAN"
-117.36,34.09,32,3616,631,2131,593,3.2879,95500,"INLAND"
-118.4,34.02,27,515,201,397,228,2.4135,184400,"<1H OCEAN"
-121.84,37.34,27,2512,526,3033,526,4.25,162900,"<1H OCEAN"
-121.82,38,29,2070,452,985,420,2.8466,113400,"INLAND"
-118.53,34.27,33,1927,305,896,293,5.634,320500,"<1H OCEAN"
-122.28,37.87,46,1777,446,805,431,2.8676,212000,"NEAR BAY"
-117.07,32.79,36,3583,642,1711,602,3.9745,170800,"NEAR OCEAN"
-122.73,38.43,15,3265,690,1629,629,3.7132,167600,"<1H OCEAN"
-118.47,34.25,34,1732,399,1120,401,4.1492,195700,"<1H OCEAN"
-118.01,34.13,36,1332,217,648,203,4.7159,365900,"INLAND"
-119.82,36.79,18,5822,1439,3415,1224,1.6854,64700,"INLAND"
-117.01,32.72,12,2914,734,2104,703,2.3068,132300,"NEAR OCEAN"
-118.61,34.21,34,3494,557,1861,576,5.6407,251500,"<1H OCEAN"
-117.83,34.01,16,9446,1650,4911,1534,5.0111,212900,"<1H OCEAN"
-122.62,38.25,20,1888,411,826,396,2.875,189100,"<1H OCEAN"
-121.95,38.35,16,2084,292,1099,292,5.8269,150200,"INLAND"
-121.51,38.69,28,800,149,450,158,2.1029,108600,"INLAND"
-118.35,33.88,25,1459,362,1150,354,3.35,237500,"<1H OCEAN"
-122.01,37.36,16,1105,354,499,324,4.2061,253600,"<1H OCEAN"
-118.31,33.82,26,2345,408,1195,377,5.4925,361700,"<1H OCEAN"
-122.04,37.3,25,2366,417,1076,398,6.9238,345900,"<1H OCEAN"
-116.21,33.68,34,584,176,625,166,1.5809,1e+05,"INLAND"
-124.16,40.95,20,1075,214,529,196,3.1406,96000,"NEAR OCEAN"
-122.03,37.54,6,2918,672,1911,639,4.1406,178200,"NEAR BAY"
-122.25,37.85,52,919,213,413,193,4.0368,269700,"NEAR BAY"
-121.87,37.46,43,91,12,58,16,15.0001,500001,"<1H OCEAN"
-120.7,38.75,19,2325,430,967,376,2.9,158700,"INLAND"
-117.59,34.13,10,20263,3915,9716,3744,3.8505,169600,"INLAND"
-117.87,33.89,17,1441,530,769,456,2.425,171700,"<1H OCEAN"
-117.43,33.93,15,4836,1368,3012,1240,2.1865,129300,"INLAND"
-119.05,34.21,27,4357,926,2110,876,3.0119,218200,"<1H OCEAN"
-118.4,34.23,36,1643,349,1414,337,4.1181,172700,"<1H OCEAN"
-119.25,36.23,24,2015,355,1031,351,3.4306,139200,"INLAND"
-122.24,37.81,52,2513,502,1048,518,3.675,269900,"NEAR BAY"
-122.1,37.65,31,1797,327,796,319,4.4427,204500,"NEAR BAY"
-120.45,39.8,47,2149,456,965,419,1.7829,55900,"INLAND"
-121.44,38.58,43,1806,339,764,341,3.9271,147100,"INLAND"
-122.12,37.68,35,1958,484,1146,448,2.95,148900,"NEAR BAY"
-118.23,34.16,31,3105,582,1359,547,5.1718,429100,"<1H OCEAN"
-117.23,34.49,9,4055,536,1458,478,5.4201,170600,"INLAND"
-118.14,34.03,38,1447,293,1042,284,4.1375,211500,"<1H OCEAN"
-117.86,33.79,34,1883,408,1227,424,3.8929,187500,"<1H OCEAN"
-122.22,38.1,38,931,181,566,207,3.0221,93300,"NEAR BAY"
-118.21,33.98,35,1705,562,2212,539,2.325,161500,"<1H OCEAN"
-121.76,37.23,16,4274,715,2240,704,5.4218,233900,"<1H OCEAN"
-121.28,38.7,14,5827,1246,2578,1038,3.0212,112900,"INLAND"
-117.02,32.8,31,2692,445,1129,450,4.4583,170000,"<1H OCEAN"
-118.05,34.1,30,2143,427,1107,416,4.2321,252200,"INLAND"
-117.22,32.75,26,696,185,384,184,2.6121,125000,"NEAR OCEAN"
-122.28,38.3,23,526,152,245,130,2.0134,142500,"NEAR BAY"
-121.29,38.03,16,4356,881,1629,818,2.2672,91100,"INLAND"
-117.09,32.62,37,1538,298,867,285,3.0729,128700,"NEAR OCEAN"
-118.38,33.85,31,3533,729,1647,679,5.5843,384600,"<1H OCEAN"
-117.53,34.06,18,5605,1303,4028,1145,2.9386,116400,"INLAND"
-116.98,34.07,21,739,125,199,82,4.8958,117500,"INLAND"
-120.2,34.61,15,2958,690,1348,617,3.8582,215200,"NEAR OCEAN"
-121.87,36.61,21,1616,400,688,384,4.2109,278800,"<1H OCEAN"
-117.12,32.95,4,9018,1572,4438,1498,4.988,263700,"<1H OCEAN"
-120.37,38.25,13,4495,856,1149,459,2.5352,113700,"INLAND"
-123.91,41.68,22,1880,360,743,314,2.9688,152700,"<1H OCEAN"
-117.74,33.62,16,1889,590,686,537,3.4706,241700,"<1H OCEAN"
-118.27,34.09,52,3225,763,1559,710,3.9674,268800,"<1H OCEAN"
-120.83,37.79,16,893,164,548,155,3.6875,121900,"INLAND"
-117.1,32.75,15,2422,774,2120,715,1.0617,92400,"NEAR OCEAN"
-118.36,34.03,36,1083,342,1023,295,2.1324,143800,"<1H OCEAN"
-117.17,32.79,43,1269,297,946,285,2.1447,133300,"NEAR OCEAN"
-121.96,38.35,20,1415,266,667,250,4.0938,117300,"INLAND"
-118.08,34.12,27,1685,341,757,317,4.2434,270500,"<1H OCEAN"
-118.13,34.1,19,2742,756,1396,703,2.5663,197500,"<1H OCEAN"
-121.93,37.3,16,2111,485,1285,499,5.0477,292500,"<1H OCEAN"
-118.19,34.1,42,1577,379,1317,378,3.2121,153900,"<1H OCEAN"
-118.26,34.09,51,1532,366,669,333,3.6434,278800,"<1H OCEAN"
-122.03,37.54,35,1867,343,1213,338,4.8214,186000,"NEAR BAY"
-119.72,34.44,43,1781,342,663,358,4.7,293800,"<1H OCEAN"
-121.81,37.28,17,2277,428,1887,422,5.7078,217000,"<1H OCEAN"
-117.02,32.78,31,2567,NA,1198,499,3.4659,163000,"<1H OCEAN"
-120.5,35.03,10,10463,1756,4660,1715,3.5682,277300,"<1H OCEAN"
-121.22,38.4,14,2655,441,1277,422,4.6989,213800,"INLAND"
-122.49,37.67,29,3795,675,2494,696,5.2848,260300,"NEAR OCEAN"
-118.01,34.14,23,3425,754,2202,729,3.52,187300,"INLAND"
-117.28,33.28,13,6131,1040,4049,940,3.8156,150700,"<1H OCEAN"
-118.24,33.9,38,2055,442,1518,425,2.3382,103000,"<1H OCEAN"
-122.82,38.53,27,1823,360,907,317,3.276,172900,"<1H OCEAN"
-119.27,34.28,50,1710,412,915,380,3.1757,206300,"NEAR OCEAN"
-122.1,37.63,29,2172,435,1377,408,3.7895,180900,"NEAR BAY"
-118.08,33.92,38,1335,NA,1011,269,3.6908,157500,"<1H OCEAN"
-121.87,37.57,13,5519,833,2444,825,7.0691,393200,"<1H OCEAN"
-121.3,37.85,35,1034,206,604,192,2.2391,120000,"INLAND"
-123.79,39.44,36,1330,273,761,286,2.7813,105800,"<1H OCEAN"
-117.69,33.55,9,3856,571,1646,576,6.8007,318300,"<1H OCEAN"
-121.89,37.44,8,2534,NA,1527,364,7.8532,422800,"<1H OCEAN"
-118.34,33.89,36,2392,444,1346,445,6.0088,245900,"<1H OCEAN"
-119.1,36.19,17,1564,396,713,362,1.6186,77100,"INLAND"
-121.83,38.45,15,5115,776,2540,794,4.8611,146400,"INLAND"
-119.81,36.83,19,6789,1200,2325,1109,4.049,126000,"INLAND"
-121.34,38.63,13,3033,540,1363,519,4.0036,161700,"INLAND"
-118.41,34.21,35,1789,292,897,267,5.592,239900,"<1H OCEAN"
-117.23,33.22,18,2334,573,962,557,1.808,97000,"<1H OCEAN"
-122.46,37.65,16,8676,1633,5130,1574,4.8096,262000,"NEAR OCEAN"
-122.14,37.9,32,5738,746,2099,732,10.3224,500001,"NEAR BAY"
-117.11,32.71,30,1729,457,1673,460,1.7,85900,"NEAR OCEAN"
-117.99,33.85,34,1948,306,957,304,4.9777,212600,"<1H OCEAN"
-118.37,33.85,29,3662,586,1626,611,6.3974,410000,"<1H OCEAN"
-117.77,34.07,29,2976,662,2452,633,3.0638,113600,"INLAND"
-117.66,34.07,33,2081,409,1008,375,2.587,138100,"INLAND"
-119.01,35.37,33,821,181,579,172,1.2469,46700,"INLAND"
-117.3,34.13,42,2115,557,1532,494,1.4531,71500,"INLAND"
-122.68,38.46,19,4976,711,1926,625,7.3003,381300,"<1H OCEAN"
-117.83,33.73,20,5768,1597,4853,1465,3.5387,160400,"<1H OCEAN"
-121.84,36.59,34,3852,733,1661,696,4.3269,221300,"<1H OCEAN"
-117.19,34.06,21,6107,1559,2805,1444,2.5643,102700,"INLAND"
-117.84,33.74,22,6072,1802,4715,1666,3.1353,121400,"<1H OCEAN"
-122.27,37.77,52,1731,377,872,363,4.1667,225800,"NEAR BAY"
-118.19,33.79,43,1823,600,2339,560,1.6792,130600,"NEAR OCEAN"
-117.67,35.64,6,2115,342,927,337,6.1935,115700,"INLAND"
-116.05,34.12,19,301,65,150,56,3.125,65600,"INLAND"
-116.99,32.8,34,3657,538,1513,562,5.2907,195800,"<1H OCEAN"
-117.3,34.05,6,2155,NA,1039,391,1.6675,95800,"INLAND"
-121.67,39.37,27,2599,502,1241,502,1.9943,86300,"INLAND"
-118.11,34,24,2403,590,2103,547,2.7292,193800,"<1H OCEAN"
-121.96,37.58,15,3575,597,1777,559,5.7192,283500,"<1H OCEAN"
-122.01,36.98,47,2403,517,1144,455,2.5954,229400,"NEAR OCEAN"
-119.17,34.17,21,2361,464,1146,396,3.6597,195100,"NEAR OCEAN"
-121.3,38.65,36,1665,293,846,306,3.5852,121600,"INLAND"
-117.9,33.87,34,1411,292,1040,299,3.4338,195200,"<1H OCEAN"
-117.29,33.15,11,2560,445,952,448,4.0625,87500,"NEAR OCEAN"
-118.47,34.25,21,2692,477,1330,456,4.5417,238900,"<1H OCEAN"
-121.32,38.02,26,2851,533,1544,499,3.5379,99100,"INLAND"
-118.27,34.15,14,1744,536,1494,531,3.2171,230800,"<1H OCEAN"
-117.12,32.69,46,200,77,180,65,1.0658,93800,"NEAR OCEAN"
-117.35,34.13,26,3920,570,1862,552,3.7286,132000,"INLAND"
-117.06,32.57,16,1269,282,1609,298,2.6985,156500,"NEAR OCEAN"
-117.84,33.77,26,3350,581,1314,550,3.5195,249100,"<1H OCEAN"
-117.95,33.72,21,3107,483,1688,503,5.9582,288000,"<1H OCEAN"
-121.89,37.32,34,1014,246,952,215,2.8864,172500,"<1H OCEAN"
-122.89,38.42,28,2388,437,1015,381,5.1512,268300,"<1H OCEAN"
-122.13,39.74,20,1401,280,668,250,2.2569,94300,"INLAND"
-118.38,33.82,34,1822,364,750,366,5.9907,500001,"NEAR OCEAN"
-120.74,39.39,18,453,117,152,77,1.3523,85700,"INLAND"
-119.69,36.82,15,3303,512,1687,505,4.81,93600,"INLAND"
-118.77,34.27,7,3074,794,1816,654,2.7137,196400,"<1H OCEAN"
-121.54,39.48,29,2896,596,1809,617,1.8047,53800,"INLAND"
-117.94,33.84,25,4016,831,2166,774,3.1884,135400,"<1H OCEAN"
-116.9,33.93,34,3183,738,1820,647,2.2321,71800,"INLAND"
-118.24,34.14,28,1843,554,1402,512,2.462,254000,"<1H OCEAN"
-118.2,33.81,46,1388,254,742,241,4.6458,212100,"NEAR OCEAN"
-122.35,37.94,34,1880,459,1358,422,1.6571,105200,"NEAR BAY"
-118.28,33.98,39,1306,345,1332,331,1.9564,92200,"<1H OCEAN"
-118.3,33.87,27,3144,722,1510,680,3.1597,214700,"<1H OCEAN"
-121.07,39.04,9,2374,372,884,333,4.5042,206400,"INLAND"
-117.71,34.07,24,1948,362,1286,364,3.6,139300,"INLAND"
-120.99,37.7,14,9849,1887,4356,1780,3.5877,160900,"INLAND"
-118.43,34.16,34,2459,489,1139,463,4.0347,353600,"<1H OCEAN"
-117.21,33.13,15,1889,368,754,409,2.2278,132800,"NEAR OCEAN"
-117.99,33.79,21,2695,707,1888,683,3.2857,213300,"<1H OCEAN"
-117.88,33.73,32,1947,355,1786,332,4.5726,177500,"<1H OCEAN"
-123.17,39.18,14,2240,327,1030,308,5.9585,214900,"<1H OCEAN"
-122.29,37.83,52,1121,211,554,187,3.3929,75700,"NEAR BAY"
-118.98,35.4,36,1864,331,1052,325,3.4205,76600,"INLAND"
-118.09,33.89,42,991,NA,717,219,4.0926,164400,"<1H OCEAN"
-118.18,34.08,33,1369,408,1475,377,2.3281,151900,"<1H OCEAN"
-116.45,32.65,22,2680,643,1644,516,2.1949,127100,"INLAND"
-118.03,33.91,32,4040,832,2526,798,3.2143,160100,"<1H OCEAN"
-119.45,36.59,28,1274,215,572,202,3.825,84200,"INLAND"
-118.21,33.92,41,1722,363,1432,326,3.2976,151200,"<1H OCEAN"
-120.39,37.96,10,2554,501,922,439,2.1094,164000,"INLAND"
-124.21,41.75,20,3810,787,1993,721,2.0074,66900,"NEAR OCEAN"
-117.93,34.04,30,1336,239,905,253,4.8854,178100,"<1H OCEAN"
-122.04,37.96,28,1207,252,724,252,3.6964,165700,"NEAR BAY"
-117.46,33.93,16,4112,880,2821,857,3.0122,114700,"INLAND"
-118.14,33.96,38,590,139,620,132,2.1731,143800,"<1H OCEAN"
-119.35,36.52,39,3027,608,2199,592,2.6445,62000,"INLAND"
-117.96,33.74,19,1783,415,1025,383,4.1484,230000,"<1H OCEAN"
-122.18,37.47,37,2848,328,852,327,13.367,500001,"NEAR BAY"
-117.07,32.77,38,3779,614,1495,614,4.3529,184000,"NEAR OCEAN"
-122.15,37.75,44,1938,399,946,331,3.225,135800,"NEAR BAY"
-118.34,34.02,48,1614,320,684,318,4.2218,181000,"<1H OCEAN"
-117.85,33.76,33,1866,327,1053,371,4.5461,213800,"<1H OCEAN"
-123.21,39.2,17,3145,693,1560,647,2.2926,149300,"<1H OCEAN"
-118.31,33.88,35,1939,412,1036,400,3.5556,238000,"<1H OCEAN"
-121.37,38.7,26,2230,410,1155,377,3.4911,88200,"INLAND"
-119.31,36.39,32,2293,466,1538,468,1.9342,68600,"INLAND"
-122.27,37.48,26,3542,507,1392,524,8.5184,500001,"NEAR OCEAN"
-117.15,32.76,43,2361,489,824,470,3.4196,302200,"NEAR OCEAN"
-122.44,37.76,52,2959,683,1145,666,4.2222,361600,"NEAR BAY"
-117.25,32.8,31,2182,630,1069,599,2.9781,212500,"NEAR OCEAN"
-117.24,32.8,19,1863,497,868,503,2.288,210000,"NEAR OCEAN"
-122.21,37.83,34,5065,788,1627,766,6.8976,333300,"NEAR BAY"
-117.9,33.72,36,443,117,577,115,3.6875,137500,"<1H OCEAN"
-117.11,32.59,18,2329,580,1538,567,2.1179,153100,"NEAR OCEAN"
-121.54,38.29,47,1396,254,630,218,2.8616,92500,"INLAND"
-118.33,34,24,873,320,529,308,0.9304,151600,"<1H OCEAN"
-119.01,35.37,44,593,136,364,121,1.4779,66000,"INLAND"
