"longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
-119.98,38.93,25,1262,293,534,226,2.6607,90400,"INLAND"
-119.98,38.92,27,2682,606,1010,399,3.15,86900,"INLAND"
-120,38.93,17,8005,1382,999,383,3.9722,313400,"INLAND"
-120.01,38.91,27,968,191,283,143,2.0938,94400,"INLAND"
-119.92,38.91,15,3831,625,984,328,5.0718,162500,"INLAND"
-120,38.87,12,1437,268,395,144,4.225,127600,"INLAND"
-120.02,38.76,15,3142,618,725,285,4.3333,121400,"INLAND"
-120.13,39.06,22,2465,539,381,146,2.875,87500,"INLAND"
-121.04,38.81,11,3522,623,1456,544,3.93,163400,"INLAND"
-120.92,38.86,11,1720,345,850,326,3.2027,128600,"INLAND"
-120.79,38.83,15,1374,291,709,239,1.7222,118500,"INLAND"
-120.5,38.87,10,81,41,55,16,4.9583,87500,"INLAND"
-120.98,38.67,13,3432,516,1286,470,5.584,186600,"INLAND"
-120.93,38.77,9,2229,355,788,341,5.5111,196300,"INLAND"
-120.91,38.73,11,5460,859,2645,838,4.835,230600,"INLAND"
-120.84,38.73,17,2616,492,1158,457,2.8807,142600,"INLAND"
-120.76,38.73,17,512,129,314,140,1.5625,108300,"INLAND"
-120.6,38.76,22,1236,273,615,248,3.0217,106900,"INLAND"
-120.63,38.75,17,3145,621,1432,559,2.7201,117500,"INLAND"
-120.63,38.73,11,4577,836,1944,700,4.0675,140200,"INLAND"
-120.63,38.68,14,1821,316,769,266,3.0789,131700,"INLAND"
-120.44,38.61,9,2598,548,796,297,3.5192,98000,"INLAND"
-120.08,38.8,34,1988,511,36,15,4.625,162500,"INLAND"
-120.84,38.63,12,1313,231,731,232,5.7373,208300,"INLAND"
-119.81,36.72,46,1414,268,902,243,1.5833,56700,"INLAND"
-119.77,36.73,44,1960,393,1286,381,2.1518,53000,"INLAND"
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,"INLAND"
-119.82,36.72,25,2581,528,1642,509,1.6435,52600,"INLAND"
-119.83,36.73,21,1702,358,1347,316,2.4137,62100,"INLAND"
-119.81,36.71,25,1026,221,789,183,1.5625,52800,"INLAND"
-119.8,36.72,19,1334,336,1171,319,1.0481,48500,"INLAND"
-119.8,36.72,15,1908,417,1383,375,1.0472,57800,"INLAND"
-119.76,36.71,29,1745,441,1530,391,1.5611,44400,"INLAND"
-119.75,36.71,38,1481,NA,1543,372,1.4577,49800,"INLAND"
-119.69,36.75,13,2343,409,1347,405,4.0027,93100,"INLAND"
-119.72,36.73,9,1914,491,1116,424,1.4646,65900,"INLAND"
-119.72,36.71,7,2456,463,1350,424,3.0179,91600,"INLAND"
-119.73,36.72,15,2246,456,1190,403,2.0294,70400,"INLAND"
-119.65,36.62,6,1931,422,1344,414,1.6607,58000,"INLAND"
-119.82,36.64,30,1694,312,1008,321,2.2466,96000,"INLAND"
-119.89,36.73,43,524,93,302,93,2.6146,81300,"INLAND"
-119.85,36.74,35,1191,190,537,182,3.5375,96700,"INLAND"
-119.81,36.76,48,2059,388,834,405,2.9306,67900,"INLAND"
-119.81,36.76,51,2419,486,1284,426,2.2029,54200,"INLAND"
-119.82,36.76,41,1973,399,1107,375,1.8971,66900,"INLAND"
-119.77,36.76,43,1623,294,781,272,1.869,56000,"INLAND"
-119.77,36.74,50,1325,280,811,281,1.8667,62800,"INLAND"
-119.75,36.74,39,1740,351,1098,347,1.8958,51300,"INLAND"
-119.75,36.75,50,1515,294,852,297,1.9955,54200,"INLAND"
-119.75,36.76,32,2072,497,2002,470,1.3278,44500,"INLAND"
-119.72,36.76,23,6403,NA,3573,1260,2.3006,69000,"INLAND"
-119.71,36.79,34,1891,323,966,355,3.6681,82000,"INLAND"
-119.71,36.8,17,1415,267,861,293,3.25,81400,"INLAND"
-119.71,36.81,9,1122,290,662,284,2.0536,55000,"INLAND"
-119.75,36.77,32,1962,399,1005,392,2.6726,70400,"INLAND"
-119.75,36.78,35,1129,220,474,242,2.4405,74300,"INLAND"
-119.75,36.78,33,1145,197,508,198,2.3333,81300,"INLAND"
-119.77,36.77,29,2554,705,2669,655,1.2176,61900,"INLAND"
-119.78,36.77,45,1315,256,666,240,2.3562,58100,"INLAND"
-119.78,36.78,37,2185,455,1143,438,1.9784,70700,"INLAND"
-119.81,36.77,49,1749,314,705,300,3.15,72200,"INLAND"
-119.81,36.77,48,1805,329,741,331,2.5804,78900,"INLAND"
-119.81,36.78,37,1965,364,796,335,3.625,83400,"INLAND"
-119.83,36.77,32,2867,615,1705,570,2.4286,68100,"INLAND"
-119.85,36.78,8,3096,684,1454,545,2.7857,79700,"INLAND"
-119.85,36.77,9,1142,314,620,283,2.0446,81300,"INLAND"
-119.87,36.76,34,1649,323,919,316,2.875,74500,"INLAND"
-120.08,36.79,38,1446,285,928,255,2.9808,89600,"INLAND"
-119.99,36.8,45,1270,242,598,214,3.2813,105400,"INLAND"
-119.85,36.83,15,2563,335,1080,356,6.7181,160300,"INLAND"
-119.85,36.82,9,3995,778,1691,712,3.3239,91300,"INLAND"
-119.86,36.81,4,4530,1070,1804,837,3.3942,72100,"INLAND"
-119.86,36.8,18,2536,516,1196,466,2.5595,67900,"INLAND"
-119.78,36.86,10,2902,363,1200,363,8.3608,187300,"INLAND"
-119.78,36.86,8,3468,675,1604,626,4.2071,128300,"INLAND"
-119.82,36.84,7,2289,342,1077,354,5.4868,158800,"INLAND"
-119.78,36.83,11,2754,663,1328,604,2.3667,69300,"INLAND"
-119.79,36.82,23,4358,819,1852,802,3.4167,105200,"INLAND"
-119.81,36.8,38,2252,325,777,314,6.1575,160100,"INLAND"
-119.83,36.79,24,3505,819,2098,774,1.9575,67000,"INLAND"
-119.76,36.79,26,3654,837,1976,830,2.1544,72800,"INLAND"
-119.77,36.79,27,2258,427,1076,423,2.9937,81100,"INLAND"
-119.76,36.79,32,2463,468,1261,486,3.3281,75100,"INLAND"
-119.75,36.78,28,3257,752,1981,712,2.293,71700,"INLAND"
-119.76,36.81,19,4643,1429,4638,1335,1.2716,69400,"INLAND"
-119.76,36.82,17,6932,1486,3056,1453,2.3375,99300,"INLAND"
-119.74,36.83,14,4675,829,2235,787,4.1098,108200,"INLAND"
-119.71,36.81,19,2282,550,1034,500,1.6618,69700,"INLAND"
-119.69,36.83,8,943,189,475,155,4.9327,89500,"INLAND"
-119.67,36.82,2,2579,376,1133,342,4.5577,123300,"INLAND"
-119.69,36.79,13,1736,313,993,314,3.7697,83600,"INLAND"
-119.64,36.85,15,2397,353,1258,347,4.9904,157300,"INLAND"
-119.63,36.79,19,1317,189,517,187,4.526,148700,"INLAND"
-119.56,36.71,29,1963,392,1208,398,2.5741,73000,"INLAND"
-119.57,37.02,16,4199,794,2140,722,3.332,111800,"INLAND"
-119.33,36.89,15,1879,411,755,294,2,83300,"INLAND"
-118.94,37.13,12,2255,472,1006,334,4.1563,94000,"INLAND"
-118.91,36.79,19,1616,324,187,80,3.7857,78600,"INLAND"
-119.31,36.62,33,1485,374,1544,329,1.7292,52000,"INLAND"
-119.44,36.6,5,2353,608,2505,573,2.2863,69200,"INLAND"
-119.44,36.6,34,864,184,579,171,2.0417,72500,"INLAND"
-119.43,36.59,15,1371,306,1266,309,1.767,63300,"INLAND"
-119.54,36.61,20,1490,318,1474,326,1.4937,54700,"INLAND"
-119.53,36.61,33,587,170,730,162,1.5625,55800,"INLAND"
-119.59,36.64,27,823,171,798,200,3.0521,113800,"INLAND"
-119.53,36.55,34,2065,343,1041,313,3.2917,111500,"INLAND"
-119.67,36.57,32,1604,292,868,276,2.1908,110000,"INLAND"
-119.69,36.43,29,1799,356,1278,387,1.7813,57900,"INLAND"
-119.87,36.54,34,1370,287,818,269,2.4044,72500,"INLAND"
-119.89,36.64,34,1422,237,716,222,2.975,90000,"INLAND"
-120.1,36.16,17,598,160,715,146,2.3295,55000,"INLAND"
-120.1,36.21,12,1462,356,1708,367,1.5086,64700,"INLAND"
-120.09,36.19,12,1923,559,2809,535,1.4191,55100,"INLAND"
-120.37,36.15,34,2084,339,868,347,4.381,86300,"INLAND"
-120.35,36.14,9,2671,647,1484,541,1.7075,60400,"INLAND"
-120.22,36.49,14,1508,347,1679,345,2.4786,56000,"INLAND"
-120.69,36.84,18,902,195,771,174,2.2083,55000,"INLAND"
-122.18,39.7,23,1658,307,836,297,3.35,85400,"INLAND"
-122.74,39.71,16,255,73,85,38,1.6607,14999,"INLAND"
-122.14,39.65,33,419,77,190,67,3.6429,87500,"INLAND"
-122.18,39.55,28,1471,259,673,246,3.25,81600,"INLAND"
-122.53,39.5,25,1231,240,658,211,2.4861,71900,"INLAND"
-124.16,40.79,52,1264,277,591,284,1.7778,76900,"NEAR OCEAN"
-124.16,40.78,50,2285,403,837,353,2.5417,85400,"NEAR OCEAN"
-124.16,40.78,43,2241,446,932,395,2.9038,82000,"NEAR OCEAN"
-124.18,40.78,33,1076,222,656,236,2.5096,72200,"NEAR OCEAN"
-124.16,40.78,46,1975,346,791,349,3.8,81800,"NEAR OCEAN"
-124.15,40.78,36,2112,374,829,368,3.3984,90000,"NEAR OCEAN"
-124.06,40.86,34,4183,NA,1891,669,3.2216,98100,"NEAR OCEAN"
-124.05,40.85,31,2414,428,1005,401,3.5156,143000,"NEAR OCEAN"
-124.06,40.88,12,2087,424,1603,438,2.5667,139500,"NEAR OCEAN"
-123.74,40.66,25,2395,431,983,375,3.0469,136000,"<1H OCEAN"
-123.85,41.32,31,938,238,425,157,1.0486,36700,"<1H OCEAN"
-123.72,41.09,19,1970,431,1166,363,1.8208,50000,"<1H OCEAN"
-124.06,41.13,22,3263,799,1384,578,2.4708,119400,"NEAR OCEAN"
-123.98,40.88,41,1719,372,844,336,2.6923,84200,"<1H OCEAN"
-124.08,40.99,18,3297,662,1554,578,2.6847,111300,"NEAR OCEAN"
-124.17,40.62,32,1595,309,706,277,2.8958,86400,"NEAR OCEAN"
-124.09,40.55,24,2978,553,1370,480,2.7644,97300,"<1H OCEAN"
-124.14,40.57,29,2864,600,1314,562,2.1354,75100,"<1H OCEAN"
-124.11,40.57,33,1348,234,573,236,2.4896,74100,"<1H OCEAN"
-124.1,40.47,52,1196,236,965,265,3.5345,55000,"<1H OCEAN"
-124.23,40.54,52,2694,453,1152,435,3.0806,106700,"NEAR OCEAN"
-124.08,40.06,17,1319,267,393,163,2.625,135600,"NEAR OCEAN"
-115.52,33.13,18,1109,283,1006,253,2.163,53400,"INLAND"
-115.51,33.12,21,1024,218,890,232,2.101,46700,"INLAND"
-115.51,33.24,32,1995,523,1069,410,1.6552,43300,"INLAND"
-115.6,33.2,37,709,187,390,142,2.4511,72500,"INLAND"
-115.4,32.86,19,1087,171,649,173,3.3182,113800,"INLAND"
-115.37,32.81,23,1458,294,866,275,2.3594,74300,"INLAND"
-115.37,32.82,30,1602,322,1130,335,3.5735,71100,"INLAND"
-115.57,32.84,29,1207,301,804,288,1.9531,61100,"INLAND"
-115.49,32.87,19,541,104,457,106,3.3583,102800,"INLAND"
-115.55,32.8,23,666,142,580,160,2.1136,61000,"INLAND"
-115.54,32.79,30,752,194,733,186,1.6607,56100,"INLAND"
-115.56,32.8,25,1311,375,1193,351,2.1979,63900,"INLAND"
-115.56,32.8,15,1171,328,1024,298,1.3882,69400,"INLAND"
-115.56,32.78,35,1185,202,615,191,4.6154,86200,"INLAND"
-115.58,32.78,5,2494,414,1416,421,5.7843,110100,"INLAND"
-115.57,32.79,34,1152,208,621,208,3.6042,73600,"INLAND"
-115.98,33.32,8,240,46,63,24,1.4688,53800,"INLAND"
-115.8,33.26,2,96,18,30,16,5.3374,47500,"INLAND"
-114.66,32.74,17,1388,386,775,320,1.2049,44000,"INLAND"
-118.6,37.39,19,2682,518,1134,399,3.2132,166000,"INLAND"
-118.42,37.36,18,2281,520,1425,465,1.7388,54400,"INLAND"
-118.39,37.37,25,3295,824,1477,770,1.8325,105800,"INLAND"
-118.31,36.94,35,2563,530,861,371,2.325,80600,"INLAND"
-118.18,36.63,23,2311,487,1019,384,2.2574,104700,"INLAND"
-119.02,35.43,39,2033,370,956,379,3.1736,70700,"INLAND"
-119.03,35.41,41,1808,435,1005,373,1.7857,54300,"INLAND"
-119.04,35.42,47,1691,402,913,358,1.8403,54700,"INLAND"
-119.05,35.42,41,1992,421,1006,419,2.8393,57000,"INLAND"
-119.02,35.41,41,2221,516,1106,473,1.97,51900,"INLAND"
-119.03,35.4,35,2608,620,1566,583,2.1818,63500,"INLAND"
-119.08,35.42,10,4159,608,2089,591,5.5261,132000,"INLAND"
-119.05,35.4,18,1894,319,846,317,3.8611,126400,"INLAND"
-119.08,35.39,10,6435,1040,3242,1030,5.575,132200,"INLAND"
-119.01,35.4,11,8739,2190,4781,1919,1.7109,44600,"INLAND"
-119.01,35.38,36,790,224,426,208,1.4427,50600,"INLAND"
-119,35.39,42,2839,516,1203,487,3.7708,79400,"INLAND"
-118.96,35.4,28,4667,875,2404,841,3.2325,89000,"INLAND"
-118.96,35.41,29,3548,729,1542,659,2.947,87100,"INLAND"
-118.96,35.39,23,5624,1148,2842,1042,3.1297,79000,"INLAND"
-118.93,35.37,34,2412,446,1558,421,2.6903,62800,"INLAND"
-118.99,35.39,36,1438,348,1054,341,1.8319,55400,"INLAND"
-118.99,35.37,36,832,198,814,174,1.4773,57400,"INLAND"
-118.98,35.37,35,825,179,670,181,1.1638,57900,"INLAND"
-118.97,35.37,52,425,119,380,97,1.4125,42500,"INLAND"
-119.01,35.37,45,629,143,568,139,1.7321,84400,"INLAND"
-119.04,35.36,36,1942,414,1051,411,1.8362,66900,"INLAND"
-119.04,35.36,40,1533,312,771,306,3.0435,69500,"INLAND"
-118.94,35.36,19,2714,512,1823,500,3.1281,76200,"INLAND"
-118.97,35.36,31,1418,306,1219,312,1.5743,46700,"INLAND"
-118.99,35.32,26,875,199,567,204,0.9288,36600,"INLAND"
-119.03,35.35,34,1441,294,695,275,2.6875,73700,"INLAND"
-119.05,35.33,18,12707,2685,7009,2552,2.9438,87200,"INLAND"
-119.05,35.34,17,2387,437,1204,423,4.0529,106200,"INLAND"
-119.1,35.35,5,4597,1071,1916,870,4.0327,131000,"INLAND"
-119.06,35.33,14,5264,1064,3278,1049,3.8117,82800,"INLAND"
-119.03,35.32,12,2721,549,1294,523,2.5575,100200,"INLAND"
-119.01,35.3,7,8596,1597,4893,1520,3.9054,80900,"INLAND"
-119.01,35.24,6,80,16,66,21,3.125,65000,"INLAND"
-118.99,35.27,32,444,102,242,87,1.1528,150000,"INLAND"
-118.95,34.81,30,2817,604,1089,412,3.1364,123500,"INLAND"
-119.45,35.15,33,5050,964,2293,919,3.1592,75400,"INLAND"
-119.11,35.38,37,2044,394,894,359,2.9453,82800,"INLAND"
-119.26,35.5,38,2536,409,1133,430,4.2375,78600,"INLAND"
-119.27,35.5,34,1367,329,796,319,2.8269,61100,"INLAND"
-119.34,35.6,33,2143,488,1732,509,1.9362,59000,"INLAND"
-119.35,35.59,14,2719,502,1497,457,3.176,71800,"INLAND"
-119.25,35.76,36,2332,656,2175,610,1.6045,57300,"INLAND"
-119.24,35.77,28,1737,521,1764,514,1.7813,67800,"INLAND"
-119.23,35.77,26,2636,468,1416,485,4.1917,84000,"INLAND"
-118.31,35.74,18,2327,642,799,335,1.8419,92300,"INLAND"
-118.45,35.62,18,2304,527,782,390,1.4141,75800,"INLAND"
-117.69,35.65,5,1131,276,520,232,4.0167,87500,"INLAND"
-117.67,35.63,32,3661,787,1613,706,3.0687,63500,"INLAND"
-117.68,35.63,18,4334,641,1777,661,6.0653,105300,"INLAND"
-117.68,35.61,9,4241,832,1929,742,3.5988,84500,"INLAND"
-117.84,35.54,11,1751,316,765,296,5.0762,98000,"INLAND"
-117.79,35.21,4,2,2,6,2,2.375,137500,"INLAND"
-118.01,35.12,15,1926,361,917,316,3.3889,68500,"INLAND"
-117.99,35.16,15,2180,416,960,370,2.875,87800,"INLAND"
-117.68,35.03,28,2969,648,1644,570,3.4338,54900,"INLAND"
-118.15,35.04,29,1671,368,821,337,2.16,56800,"INLAND"
-118.66,35.2,7,9664,1692,3617,1370,4.0581,162900,"INLAND"
-118.46,35.12,16,4084,812,2033,668,3.2405,85500,"INLAND"
-118.43,35.12,8,1968,376,930,360,3.2632,99800,"INLAND"
-119.69,36.41,38,1016,202,540,187,2.2885,75000,"INLAND"
-119.55,36.37,26,1912,339,1002,311,3.0375,126300,"INLAND"
-119.79,36.32,19,3252,614,1971,607,3.0667,75800,"INLAND"
-119.78,36.3,30,1846,391,1255,352,2.1681,66600,"INLAND"
-119.8,36.29,7,479,84,327,103,5.1728,107500,"INLAND"
-119.67,36.35,10,1090,164,470,158,4.9432,118800,"INLAND"
-119.65,36.35,38,3148,568,1378,537,2.8788,85500,"INLAND"
-119.66,36.35,15,1724,374,947,391,3.1094,91900,"INLAND"
-119.64,36.35,30,1765,310,746,298,2.8125,70200,"INLAND"
-119.63,36.34,26,1463,261,699,219,3.5536,71400,"INLAND"
-119.63,36.33,14,2928,600,1633,559,1.8385,67500,"INLAND"
-119.63,36.32,36,1518,287,749,255,2.2333,61000,"INLAND"
-119.66,36.34,32,1338,276,859,286,2.6397,59700,"INLAND"
-119.64,36.33,41,3095,766,1852,721,1.4524,51700,"INLAND"
-119.65,36.33,52,1257,257,624,243,2.3523,59100,"INLAND"
-119.68,36.32,26,592,121,268,116,1.7596,120800,"INLAND"
-119.66,36.3,18,1147,202,717,212,3.3681,70500,"INLAND"
-119.63,36.18,23,207,45,171,50,2.4286,1e+05,"INLAND"
-119.56,36.08,37,766,189,639,190,1.6607,42100,"INLAND"
-119.58,36.11,21,2004,385,1397,398,2.2169,61600,"INLAND"
-119.57,36.1,16,1461,400,1201,384,1.5727,54800,"INLAND"
-119.57,36.1,37,1676,316,707,274,2.0595,60700,"INLAND"
-119.82,36.19,33,1293,272,694,229,2.0221,52200,"INLAND"
-119.96,35.99,25,1047,270,1505,286,2.0976,47700,"INLAND"
-122.89,39.42,16,411,114,26,19,0.4999,73500,"INLAND"
-122.91,39.18,43,89,18,86,27,2.0208,72500,"INLAND"
-122.89,39.11,10,1588,333,585,254,2.2551,71100,"INLAND"
-122.91,39.07,21,2202,484,1000,381,2.4423,102300,"INLAND"
-122.7,39.14,13,532,111,214,62,3.3929,108300,"INLAND"
-122.87,39.13,15,1927,427,810,321,1.6369,86500,"INLAND"
-122.6,38.93,16,1657,390,572,301,1.4767,62000,"INLAND"
-122.63,38.96,20,2507,577,1072,457,2.3083,60200,"INLAND"
-122.63,38.94,25,661,144,192,93,1.7566,49000,"INLAND"
-122.62,38.94,13,524,129,215,90,1.5455,55000,"INLAND"
-122.7,38.97,17,2554,540,723,319,3.2375,114200,"INLAND"
-122.84,38.98,21,939,176,556,178,1.7196,75000,"INLAND"
-122.72,38.88,29,2781,NA,890,310,1.9906,96600,"INLAND"
-122.62,38.92,13,520,115,249,109,1.8417,84700,"INLAND"
-122.65,38.92,30,70,38,20,13,4.125,112500,"INLAND"
-122.5,38.82,12,2394,443,877,341,2.5625,109200,"INLAND"
-122.59,38.78,15,764,145,366,143,3.375,103100,"INLAND"
-122.52,38.7,26,102,17,43,13,0.536,87500,"INLAND"
-120.35,40.63,33,240,49,63,22,3.625,2e+05,"INLAND"
-120.96,40.28,19,683,139,302,111,2.5,64100,"INLAND"
-120.57,40.43,15,2045,461,1121,402,2.6902,71500,"INLAND"
-120.71,40.36,19,4462,828,2229,777,3.5536,105700,"INLAND"
-120.54,40.29,17,3391,623,1529,571,3.4028,91000,"INLAND"
-120.09,39.92,19,2335,518,1028,383,1.7267,60700,"INLAND"
-118.28,34.26,32,1079,207,486,167,4.9833,213000,"<1H OCEAN"
-118.29,34.26,33,3177,713,1845,612,4.008,191100,"<1H OCEAN"
-118.3,34.26,37,2824,633,1619,573,3.5568,184500,"<1H OCEAN"
-118.29,34.25,8,5568,1514,3565,1374,3.0795,161500,"<1H OCEAN"
-118.27,34.25,35,779,143,371,150,4.6635,230100,"<1H OCEAN"
-118.3,34.26,40,1065,214,605,183,4.1964,185900,"<1H OCEAN"
-118.35,34.27,32,604,108,314,113,6.2037,205400,"<1H OCEAN"
-118.34,34.26,37,1776,301,702,265,5.2661,314900,"<1H OCEAN"
-118.3,34.25,44,1442,285,859,292,4.5833,197300,"<1H OCEAN"
-118.32,34.26,24,5106,1010,2310,957,4.4375,191500,"<1H OCEAN"
-118.38,34.28,22,4428,825,3152,836,4.7932,166300,"<1H OCEAN"
-118.4,34.28,16,6573,1480,6161,1473,3.3304,154900,"<1H OCEAN"
-118.38,34.27,8,3248,847,2608,731,2.8214,158300,"<1H OCEAN"
-118.41,34.29,32,1591,320,1818,306,4.2969,145800,"<1H OCEAN"
-118.42,34.27,33,1209,341,1097,283,1.6295,134300,"<1H OCEAN"
-118.43,34.27,31,1130,276,1533,269,4.2353,156800,"<1H OCEAN"
-118.43,34.26,37,1269,348,1835,335,3.2583,147200,"<1H OCEAN"
-118.43,34.25,35,1447,335,1630,306,2.9205,143100,"<1H OCEAN"
-118.4,34.25,13,1872,497,1927,432,2.2019,134200,"<1H OCEAN"
-118.41,34.25,36,1146,259,1173,272,3.6016,153800,"<1H OCEAN"
-118.43,34.33,18,5891,920,2882,911,5.901,235600,"<1H OCEAN"
-118.44,34.32,14,6235,1286,3568,1190,4.1724,211600,"<1H OCEAN"
-118.41,34.3,28,3187,569,2205,559,5.1668,187400,"<1H OCEAN"
-118.42,34.32,30,3027,604,1970,590,4.3409,156000,"<1H OCEAN"
-118.49,34.29,26,4516,611,1714,581,9.2873,431800,"<1H OCEAN"
-118.49,34.31,25,1024,145,357,147,7.0598,356300,"<1H OCEAN"
-118.52,34.32,18,7498,976,3189,955,8.1248,374000,"<1H OCEAN"
-118.45,34.3,35,4085,919,3988,906,3.4812,160200,"<1H OCEAN"
-118.54,34.3,22,4423,622,1995,582,8.2159,376200,"<1H OCEAN"
-118.46,34.28,23,1663,302,1242,283,5.5931,217600,"<1H OCEAN"
-118.47,34.27,17,1444,282,523,270,2.7353,192400,"<1H OCEAN"
-118.45,34.27,35,1579,300,1012,265,5.1296,195900,"<1H OCEAN"
-118.45,34.25,36,1453,270,808,275,4.3839,204600,"<1H OCEAN"
-118.46,34.25,33,2202,433,1135,407,4.2143,224200,"<1H OCEAN"
-118.49,34.26,27,2722,468,1164,419,4.6591,239900,"<1H OCEAN"
-118.48,34.25,36,1951,395,1040,375,5.1619,195300,"<1H OCEAN"
-118.52,34.27,36,3204,538,1499,499,5.5649,271200,"<1H OCEAN"
-118.54,34.27,28,2309,300,931,302,6.7415,348200,"<1H OCEAN"
-118.55,34.26,21,4018,536,1508,529,8.203,445400,"<1H OCEAN"
-118.52,34.26,21,8850,2139,4717,1979,3.7816,254200,"<1H OCEAN"
-118.63,34.24,9,4759,924,1884,915,4.8333,277200,"<1H OCEAN"
-118.6,34.26,18,6154,1070,3010,1034,5.6392,271500,"<1H OCEAN"
-118.61,34.23,26,3727,572,1724,530,6.1419,327300,"<1H OCEAN"
-118.56,34.23,36,3215,529,1710,539,5.5126,248400,"<1H OCEAN"
-118.51,34.24,31,5297,664,1986,657,8.6454,483500,"<1H OCEAN"
-118.51,34.23,36,3324,448,1190,423,7.2772,477200,"<1H OCEAN"
-118.52,34.23,35,1471,210,735,219,8.3841,472200,"<1H OCEAN"
-118.53,34.23,27,2131,543,1065,528,3.2404,230400,"<1H OCEAN"
-118.52,34.22,21,4617,1101,2891,1031,3.2289,318100,"<1H OCEAN"
-118.46,34.24,11,5363,1160,2783,1034,3.8583,170700,"<1H OCEAN"
-118.49,34.23,32,4373,683,2040,693,5.2668,242300,"<1H OCEAN"
-118.47,34.23,22,8350,2717,9135,2452,2.5008,160000,"<1H OCEAN"
-118.42,34.22,29,1807,323,1234,310,5.3767,233000,"<1H OCEAN"
-118.43,34.24,37,1279,241,987,233,4.0057,172700,"<1H OCEAN"
-118.44,34.22,41,1030,214,664,223,3.8083,183800,"<1H OCEAN"
-118.45,34.22,24,3442,1168,4625,1097,2.0699,183000,"<1H OCEAN"
-118.46,34.23,19,9902,2814,7307,2660,2.585,145400,"<1H OCEAN"
-118.4,34.24,35,2552,545,1850,503,4.775,179500,"<1H OCEAN"
-118.39,34.21,32,1869,441,1516,432,3.6845,178500,"<1H OCEAN"
-118.37,34.21,36,1392,326,1181,303,3.1563,176400,"<1H OCEAN"
-118.37,34.21,34,2272,558,2164,484,3.7143,175700,"<1H OCEAN"
-118.35,34.22,41,1560,374,1668,389,3.025,154300,"<1H OCEAN"
-118.38,34.21,42,715,145,730,158,3.8,169500,"<1H OCEAN"
-118.39,34.2,17,2594,1028,3950,973,2.0348,177200,"<1H OCEAN"
-118.37,34.21,33,2034,470,1990,423,3.7455,159600,"<1H OCEAN"
-118.36,34.18,36,2233,605,1934,599,2.8784,194900,"<1H OCEAN"
-118.37,34.18,33,1829,512,1345,500,3.1629,198900,"<1H OCEAN"
-118.37,34.19,19,2890,821,2203,705,2.6696,185100,"<1H OCEAN"
-118.39,34.19,23,1875,710,2555,657,2.0968,162500,"<1H OCEAN"
-118.4,34.2,30,2392,655,1987,609,2.8424,226400,"<1H OCEAN"
-118.41,34.19,39,1169,242,612,247,4.1429,2e+05,"<1H OCEAN"
-118.42,34.19,34,2622,572,1997,573,3.338,222500,"<1H OCEAN"
-118.43,34.2,28,3386,NA,2240,737,3.0221,290100,"<1H OCEAN"
-118.42,34.18,31,2887,646,1626,637,3.6745,335500,"<1H OCEAN"
-118.41,34.19,45,1106,225,595,228,3.6625,190700,"<1H OCEAN"
-118.39,34.17,26,3345,818,1599,773,3.3516,241500,"<1H OCEAN"
-118.4,34.16,45,1176,250,471,228,2.3333,364700,"<1H OCEAN"
-118.41,34.17,35,2027,428,879,402,4.692,330900,"<1H OCEAN"
-118.38,34.18,40,2079,568,1396,526,3.0061,190800,"<1H OCEAN"
-118.38,34.17,33,1588,454,739,392,2.8208,238500,"<1H OCEAN"
-118.37,34.18,36,1608,373,1217,374,2.9728,190200,"<1H OCEAN"
-118.36,34.17,31,1939,505,1584,466,2.5234,199500,"<1H OCEAN"
-118.41,34.18,35,2785,663,1631,614,3.9038,276100,"<1H OCEAN"
-118.43,34.16,40,1134,184,452,187,4.569,333900,"<1H OCEAN"
-118.42,34.16,28,4664,1040,1963,961,3.9028,367900,"<1H OCEAN"
-118.36,34.17,44,2295,560,1543,528,2.3851,194100,"<1H OCEAN"
-118.37,34.16,10,2606,748,1373,680,3.6128,225000,"<1H OCEAN"
-118.36,34.16,32,2455,556,989,493,4.0764,325000,"<1H OCEAN"
-118.35,34.15,35,2245,393,783,402,4.1544,500001,"<1H OCEAN"
-118.45,34.2,19,3666,1150,2657,1090,2.9688,202100,"<1H OCEAN"
-118.48,34.2,23,2850,864,2249,777,2.6957,191700,"<1H OCEAN"
-118.48,34.19,20,5699,1594,3809,1381,2.8646,221100,"<1H OCEAN"
-118.47,34.2,25,4590,1477,2723,1195,2.7118,281700,"<1H OCEAN"
-118.47,34.19,33,3879,943,2113,843,3.892,292900,"<1H OCEAN"
-118.45,34.19,37,1073,254,739,253,2.4667,192200,"<1H OCEAN"
-118.46,34.19,20,5992,1820,4826,1632,2.7237,233500,"<1H OCEAN"
-118.43,34.19,27,3440,739,1827,712,4.125,245500,"<1H OCEAN"
-118.44,34.19,11,2891,951,2166,768,2.891,178100,"<1H OCEAN"
-118.45,34.19,11,2479,900,2466,855,2.2264,181300,"<1H OCEAN"
-118.46,34.18,33,1791,386,844,397,4.5081,251400,"<1H OCEAN"
-118.46,34.17,22,6707,1737,2620,1610,3.1478,273700,"<1H OCEAN"
-118.46,34.16,26,2548,647,1098,540,4.3839,299100,"<1H OCEAN"
